unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783911597,49000,18040000,2594000000,0
1783911598,50000,29025000,2788000000,1
1783911599,50000,33012000,2859000000,2
1783911600,50000,35025000,2885000000,5
1783911601,50000,33054000,2894000000,6
1783911602,50000,32043000,2898000000,6
1783911603,49000,31031000,2899000000,7
1783911604,49000,31038000,2900000000,7
1783911605,50000,30086000,2900000000,7
1783911606,50000,30056000,2900000000,7
1783911607,50000,30081000,2900000000,7
1783911608,50000,30067000,2900000000,7
1783911609,49000,30036000,2900000000,7
1783911610,49000,30015000,2900000000,7
1783911611,49000,30056000,2900000000,7
1783911612,49000,30027000,2900000000,7
1783911613,49000,30026000,2900000000,7
1783911614,49000,32007000,2900000000,7
1783911616,50000,30072000,2900000000,6
1783911617,50000,30059000,2900000000,7
1783911618,50000,30065000,2900000000,7
1783911619,49000,30065000,2900000000,7
1783911620,49000,30097000,2900000000,7
1783911621,49000,30034000,2900000000,7
1783911622,49000,30089000,2900000000,7
1783911623,49000,30070000,2900000000,7
1783911624,49000,30047000,2900000000,7
1783911625,49000,30032000,2900000000,7
1783911626,49000,29091000,2900000000,7
1783911627,49000,30057000,2900000000,7
1783911628,49000,30034000,2900000000,7
1783911629,49000,30005000,2900000000,7
1783911630,49000,29073000,2900000000,7
1783911631,49000,29077000,2900000000,7
1783911632,49000,36085000,2900000000,7
1783911633,49000,34064000,2900000000,7
1783911634,49000,32021000,2900000000,7
1783911635,49000,30091000,2900000000,7
1783911636,60000,36057000,2900000000,11
1783911637,64000,98043000,2900000000,68
1783911638,68000,121080000,2900000000,88
1783911639,68000,130066000,2900000000,96
1783911640,70000,134005000,2900000000,98
1783911641,69000,135054000,2900000000,99
1783911642,67000,125016000,2900000000,97
1783911643,69000,121087000,2900000000,99
1783911644,68000,120080000,2900000000,99
1783911645,69000,120035000,2900000000,99
1783911646,69000,120012000,2900000000,99
1783911647,68000,120006000,2900000000,99
1783911648,69000,120006000,2900000000,99
1783911649,72000,129013000,2900000000,99
1783911650,73000,134069000,2900000000,100
1783911651,73000,137003000,2900000000,100
1783911652,72000,138010000,2900000000,100
1783911653,73000,138036000,2900000000,100
1783911654,73000,137071000,2900000000,100
1783911655,71000,125046000,2900000000,98
1783911656,72000,121045000,2900000000,98
1783911657,71000,119086000,2900000000,98
1783911658,70000,119044000,2900000000,98
1783911659,73000,119000000,2900000000,98
1783911660,72000,119021000,2900000000,98
1783911661,72000,119058000,2900000000,98
1783911662,66000,117060000,2900000000,95
1783911663,76000,131076000,2900000000,98
1783911664,75000,136065000,2900000000,99
1783911665,76000,138092000,2900000000,100
1783911666,76000,139075000,2900000000,100
1783911667,77000,139093000,2900000000,100
1783911668,76000,140033000,2900000000,100
1783911669,76000,140016000,2900000000,100
1783911670,75000,132091000,2900000000,97
1783911671,74000,126001000,2900000000,98
1783911672,74000,123038000,2900000000,98
1783911673,76000,122027000,2900000000,98
1783911674,74000,121083000,2900000000,98
1783911675,75000,121077000,2900000000,98
1783911676,74000,122028000,2900000000,98
1783911677,74000,122016000,2900000000,98
1783911678,74000,122064000,2900000000,98
1783911679,75000,122060000,2900000000,98
1783911680,75000,122054000,2900000000,98
1783911681,77000,132040000,2900000000,98
1783911682,79000,137076000,2900000000,99
1783911683,79000,140011000,2900000000,100
1783911685,78000,141052000,2900000000,100
1783911686,78000,141095000,2900000000,100
1783911687,78000,142006000,2900000000,100
1783911688,79000,141098000,2900000000,100
1783911689,79000,142002000,2900000000,100
1783911690,79000,142037000,2900000000,100
1783911691,79000,142038000,2900000000,100
1783911692,76000,131028000,2900000000,98
1783911693,78000,123001000,2900000000,99
1783911694,76000,119082000,2900000000,99
1783911695,75000,118073000,2900000000,99
1783911696,77000,118069000,2900000000,99
1783911697,77000,118061000,2900000000,99
1783911698,77000,118062000,2900000000,99
1783911699,76000,118084000,2900000000,99
1783911700,76000,118035000,2900000000,99
1783911701,76000,118048000,2900000000,99
1783911702,75000,118047000,2900000000,99
1783911703,77000,118061000,2900000000,99
1783911704,77000,118082000,2900000000,99
1783911705,76000,118087000,2900000000,99
1783911706,76000,118096000,2900000000,99
