unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783909800,49000,19001000,2599000000,0
1783909801,49000,30016000,2790000000,1
1783909802,50000,33011000,2860000000,3
1783909803,50000,31068000,2885000000,5
1783909804,50000,30097000,2895000000,6
1783909805,50000,30075000,2898000000,6
1783909806,50000,30047000,2899000000,7
1783909807,49000,30007000,2900000000,7
1783909808,50000,30025000,2900000000,7
1783909809,50000,29098000,2900000000,7
1783909810,50000,30069000,2900000000,7
1783909811,50000,31041000,2900000000,7
1783909812,50000,30056000,2900000000,7
1783909813,50000,30058000,2900000000,7
1783909814,49000,30035000,2900000000,7
1783909815,49000,30027000,2900000000,7
1783909816,49000,30025000,2900000000,7
1783909817,50000,30061000,2900000000,7
1783909818,49000,30034000,2900000000,7
1783909819,49000,30093000,2900000000,7
1783909820,50000,30053000,2900000000,7
1783909821,49000,30003000,2900000000,7
1783909822,49000,30009000,2900000000,7
1783909823,49000,30030000,2900000000,7
1783909824,49000,30045000,2900000000,7
1783909825,50000,30044000,2900000000,7
1783909826,49000,30046000,2900000000,7
1783909827,49000,37004000,2900000000,7
1783909828,49000,34003000,2900000000,7
1783909829,50000,32020000,2900000000,7
1783909830,49000,30074000,2900000000,7
1783909831,49000,30014000,2900000000,7
1783909832,49000,30004000,2900000000,7
1783909833,49000,30016000,2900000000,7
1783909834,49000,31018000,2900000000,7
1783909835,49000,30041000,2900000000,7
1783909836,50000,29095000,2900000000,7
1783909837,49000,30000000,2900000000,7
1783909838,59000,61044000,2900000000,34
1783909839,66000,107068000,2900000000,76
1783909840,68000,125024000,2900000000,91
1783909841,71000,131072000,2900000000,97
1783909842,69000,134072000,2900000000,99
1783909843,68000,132077000,2900000000,98
1783909844,69000,124063000,2900000000,99
1783909845,68000,121073000,2900000000,99
1783909846,69000,120064000,2900000000,99
1783909847,70000,120027000,2900000000,99
1783909848,70000,120008000,2900000000,99
1783909849,70000,120009000,2900000000,99
1783909850,71000,121060000,2900000000,99
1783909851,72000,131093000,2900000000,100
1783909852,72000,135092000,2900000000,100
1783909853,73000,137062000,2900000000,100
1783909854,73000,138026000,2900000000,100
1783909855,76000,138043000,2900000000,100
1783909856,66000,128032000,2900000000,98
1783909857,66000,112000000,2900000000,98
1783909858,67000,106013000,2900000000,98
1783909859,70000,107025000,2900000000,99
1783909860,71000,115013000,2900000000,99
1783909861,69000,118017000,2900000000,100
1783909862,71000,119032000,2900000000,100
1783909863,70000,119074000,2900000000,100
1783909864,69000,119083000,2900000000,100
1783909866,75000,124049000,2900000000,99
1783909867,76000,134072000,2900000000,100
1783909868,76000,137087000,2900000000,100
1783909869,77000,139042000,2900000000,100
1783909870,76000,140017000,2900000000,100
1783909871,76000,140010000,2900000000,100
1783909872,77000,140049000,2900000000,100
1783909873,76000,140040000,2900000000,100
1783909874,71000,128017000,2900000000,98
1783909875,70000,114048000,2900000000,98
1783909876,70000,109052000,2900000000,98
1783909877,70000,107090000,2900000000,98
1783909878,72000,107060000,2900000000,99
1783909879,72000,113068000,2900000000,99
1783909880,73000,117058000,2900000000,100
1783909881,73000,119017000,2900000000,100
1783909882,72000,119073000,2900000000,100
1783909883,75000,119085000,2900000000,100
1783909884,73000,119094000,2900000000,100
1783909885,78000,127068000,2900000000,100
1783909886,78000,136060000,2900000000,100
1783909887,79000,139038000,2900000000,100
1783909888,78000,141015000,2900000000,100
1783909889,79000,141045000,2900000000,100
1783909890,78000,141093000,2900000000,100
1783909891,79000,141091000,2900000000,100
1783909892,78000,142020000,2900000000,100
1783909893,79000,142026000,2900000000,100
1783909894,79000,142051000,2900000000,100
1783909895,75000,138009000,2900000000,98
1783909896,75000,121094000,2900000000,98
1783909897,75000,116007000,2900000000,99
1783909898,74000,114002000,2900000000,99
1783909899,74000,113041000,2900000000,99
1783909900,76000,112094000,2900000000,99
1783909901,76000,113003000,2900000000,99
1783909902,77000,113057000,2900000000,99
1783909903,77000,114034000,2900000000,99
1783909904,77000,117092000,2900000000,100
1783909905,77000,119027000,2900000000,100
1783909906,77000,119082000,2900000000,100
1783909907,75000,119085000,2900000000,100
1783909908,76000,119098000,2900000000,100
