unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783910404,49000,19046000,2900000000,0
1783910405,50000,29078000,2900000000,1
1783910406,49000,33094000,2900000000,2
1783910407,49000,33090000,2900000000,5
1783910408,49000,32071000,2900000000,6
1783910409,50000,32077000,2900000000,6
1783910410,50000,32041000,2900000000,7
1783910411,50000,32057000,2900000000,7
1783910412,50000,32030000,2900000000,7
1783910413,49000,35056000,2900000000,7
1783910414,49000,36059000,2900000000,7
1783910415,49000,34080000,2900000000,7
1783910416,49000,33017000,2900000000,7
1783910417,49000,32066000,2900000000,7
1783910418,49000,32045000,2900000000,7
1783910419,49000,33003000,2900000000,7
1783910420,49000,33004000,2900000000,7
1783910421,50000,32077000,2900000000,7
1783910422,49000,32078000,2900000000,7
1783910423,49000,32053000,2900000000,7
1783910424,49000,32044000,2900000000,7
1783910425,49000,32011000,2900000000,7
1783910426,49000,32012000,2900000000,7
1783910427,49000,32007000,2900000000,7
1783910428,50000,32010000,2900000000,7
1783910429,50000,32034000,2900000000,7
1783910430,50000,31015000,2900000000,7
1783910431,49000,31007000,2900000000,7
1783910432,49000,30050000,2900000000,7
1783910433,49000,30033000,2900000000,7
1783910434,49000,30046000,2900000000,7
1783910435,49000,30013000,2900000000,7
1783910436,49000,29080000,2900000000,6
1783910437,49000,31007000,2900000000,7
1783910438,50000,30081000,2900000000,7
1783910440,50000,30063000,2900000000,7
1783910441,50000,30034000,2900000000,7
1783910442,50000,30046000,2900000000,7
1783910443,57000,34098000,2900000000,9
1783910444,65000,97031000,2900000000,67
1783910445,68000,121002000,2900000000,88
1783910446,69000,130042000,2900000000,96
1783910447,69000,133065000,2900000000,98
1783910448,70000,135021000,2900000000,99
1783910449,67000,126047000,2900000000,99
1783910450,68000,122031000,2900000000,99
1783910451,67000,120081000,2900000000,99
1783910452,68000,120037000,2900000000,100
1783910453,70000,120016000,2900000000,100
1783910454,70000,120018000,2900000000,99
1783910455,70000,120025000,2900000000,99
1783910456,72000,128056000,2900000000,99
1783910457,73000,134038000,2900000000,100
1783910458,73000,136051000,2900000000,100
1783910459,73000,137040000,2900000000,100
1783910460,73000,137074000,2900000000,100
1783910461,74000,136097000,2900000000,100
1783910462,69000,120021000,2900000000,99
1783910463,68000,113024000,2900000000,99
1783910464,71000,110043000,2900000000,99
1783910465,69000,110058000,2900000000,99
1783910466,71000,113057000,2900000000,99
1783910467,71000,117064000,2900000000,100
1783910468,70000,118089000,2900000000,100
1783910469,70000,119032000,2900000000,100
1783910470,72000,119065000,2900000000,100
1783910471,72000,119082000,2900000000,100
1783910472,72000,120001000,2900000000,100
1783910473,76000,127069000,2900000000,100
1783910474,76000,135048000,2900000000,100
1783910475,77000,137086000,2900000000,100
1783910476,76000,139036000,2900000000,100
1783910477,76000,139036000,2900000000,100
1783910478,76000,139083000,2900000000,100
1783910479,74000,139066000,2900000000,100
1783910480,79000,140007000,2900000000,100
1783910481,73000,125049000,2900000000,98
1783910482,72000,117038000,2900000000,99
1783910483,72000,114067000,2900000000,99
1783910484,72000,114002000,2900000000,99
1783910485,71000,113053000,2900000000,99
1783910486,74000,113019000,2900000000,99
1783910487,74000,114036000,2900000000,99
1783910488,74000,115062000,2900000000,99
1783910489,74000,118047000,2900000000,99
1783910490,73000,119043000,2900000000,100
1783910491,74000,119070000,2900000000,100
1783910492,74000,119097000,2900000000,100
1783910493,73000,119087000,2900000000,100
1783910494,79000,127005000,2900000000,100
1783910495,79000,136044000,2900000000,100
1783910496,79000,139038000,2900000000,100
1783910497,79000,141004000,2900000000,100
1783910498,80000,141056000,2900000000,100
1783910499,80000,142004000,2900000000,100
1783910500,79000,142014000,2900000000,100
1783910501,81000,142009000,2900000000,100
1783910502,80000,142008000,2900000000,100
1783910503,80000,142043000,2900000000,100
1783910504,82000,142000000,2900000000,99
1783910505,76000,125069000,2900000000,98
1783910507,74000,120084000,2900000000,99
1783910508,76000,118084000,2900000000,99
1783910509,77000,118027000,2900000000,99
1783910510,78000,118048000,2900000000,99
1783910511,74000,118064000,2900000000,99
1783910512,76000,117068000,2900000000,99
1783910513,76000,117020000,2900000000,99
1783910514,75000,117066000,2900000000,99
1783910515,76000,117090000,2900000000,99
1783910516,75000,118032000,2900000000,99
1783910517,77000,118078000,2900000000,99
1783910518,75000,118074000,2900000000,99
1783910519,75000,118087000,2900000000,99
1783910520,77000,118098000,2900000000,99
