unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783910810,49000,17059000,2595000000,0
1783910811,49000,28057000,2788000000,1
1783910812,50000,31060000,2859000000,3
1783910813,50000,31004000,2885000000,5
1783910814,49000,30049000,2894000000,6
1783910815,49000,30076000,2898000000,7
1783910816,49000,30030000,2899000000,7
1783910817,50000,29099000,2900000000,7
1783910818,50000,30019000,2900000000,7
1783910819,49000,31073000,2900000000,7
1783910820,50000,32055000,2900000000,7
1783910821,50000,33009000,2900000000,7
1783910822,50000,32078000,2900000000,7
1783910823,50000,37095000,2900000000,7
1783910825,49000,34087000,2900000000,7
1783910826,49000,33071000,2900000000,6
1783910827,50000,32077000,2900000000,6
1783910828,50000,32079000,2900000000,7
1783910829,50000,32068000,2900000000,7
1783910830,50000,32068000,2900000000,7
1783910831,49000,32064000,2900000000,7
1783910832,50000,32088000,2900000000,7
1783910833,49000,32071000,2900000000,7
1783910834,49000,32077000,2900000000,7
1783910835,50000,32085000,2900000000,7
1783910836,49000,32091000,2900000000,7
1783910837,49000,32092000,2900000000,7
1783910838,50000,32087000,2900000000,7
1783910839,49000,32067000,2900000000,7
1783910840,50000,32095000,2900000000,7
1783910841,49000,32088000,2900000000,7
1783910842,49000,32064000,2900000000,7
1783910843,49000,32096000,2900000000,7
1783910844,49000,32086000,2900000000,7
1783910845,49000,32056000,2900000000,7
1783910846,49000,32071000,2900000000,7
1783910847,49000,32027000,2900000000,7
1783910848,49000,37085000,2900000000,7
1783910849,60000,58032000,2900000000,27
1783910850,66000,106055000,2900000000,74
1783910851,69000,124080000,2900000000,90
1783910852,69000,131061000,2900000000,96
1783910853,70000,134045000,2900000000,99
1783910854,71000,135051000,2900000000,99
1783910855,69000,125008000,2900000000,99
1783910856,69000,121087000,2900000000,99
1783910857,70000,120069000,2900000000,99
1783910858,69000,120025000,2900000000,99
1783910859,69000,120007000,2900000000,99
1783910860,70000,120011000,2900000000,99
1783910861,69000,120002000,2900000000,99
1783910862,73000,131075000,2900000000,100
1783910863,73000,135002000,2900000000,100
1783910864,74000,136091000,2900000000,100
1783910865,73000,137066000,2900000000,100
1783910866,74000,137071000,2900000000,100
1783910867,70000,132065000,2900000000,98
1783910868,70000,123063000,2900000000,98
1783910869,70000,120038000,2900000000,98
1783910870,71000,119016000,2900000000,98
1783910871,72000,118059000,2900000000,98
1783910872,72000,118086000,2900000000,98
1783910873,71000,118086000,2900000000,98
1783910874,71000,118046000,2900000000,98
1783910875,74000,120031000,2900000000,96
1783910876,75000,132065000,2900000000,99
1783910877,75000,136084000,2900000000,99
1783910878,75000,138069000,2900000000,100
1783910879,77000,139053000,2900000000,100
1783910880,76000,139050000,2900000000,100
1783910881,77000,139093000,2900000000,100
1783910882,76000,139081000,2900000000,100
1783910883,74000,129070000,2900000000,96
1783910884,72000,124073000,2900000000,97
1783910885,74000,122045000,2900000000,98
1783910886,75000,122014000,2900000000,98
1783910887,73000,122007000,2900000000,98
1783910888,73000,121083000,2900000000,98
1783910889,73000,122012000,2900000000,98
1783910890,74000,122028000,2900000000,98
1783910891,74000,122036000,2900000000,98
1783910892,76000,122055000,2900000000,98
1783910893,74000,122040000,2900000000,98
1783910894,77000,133051000,2900000000,98
1783910895,77000,138027000,2900000000,99
1783910897,79000,140034000,2900000000,100
1783910898,79000,141039000,2900000000,100
1783910899,79000,141084000,2900000000,100
1783910900,79000,142028000,2900000000,100
1783910901,79000,142007000,2900000000,100
1783910902,79000,142037000,2900000000,100
1783910903,81000,142039000,2900000000,100
1783910904,79000,142056000,2900000000,100
1783910905,77000,129068000,2900000000,98
1783910906,75000,122017000,2900000000,99
1783910907,76000,119039000,2900000000,99
1783910908,77000,118044000,2900000000,99
1783910909,78000,118020000,2900000000,99
1783910910,76000,118017000,2900000000,99
1783910911,77000,118034000,2900000000,99
1783910912,77000,118040000,2900000000,99
1783910913,78000,118018000,2900000000,99
1783910914,78000,118033000,2900000000,99
1783910915,76000,118049000,2900000000,99
1783910916,76000,118063000,2900000000,99
1783910917,77000,118071000,2900000000,99
1783910918,78000,118071000,2900000000,99
1783910919,78000,119035000,2900000000,99
