unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783911791,49000,19023000,2859000000,0
1783911792,49000,30013000,2885000000,0
1783911793,49000,35018000,2894000000,1
1783911794,50000,33042000,2898000000,5
1783911795,49000,32054000,2899000000,6
1783911796,49000,33049000,2900000000,8
1783911797,49000,32069000,2900000000,7
1783911798,49000,32014000,2900000000,7
1783911799,50000,32009000,2900000000,7
1783911800,50000,31096000,2900000000,7
1783911801,49000,32010000,2900000000,7
1783911802,50000,32008000,2900000000,7
1783911803,50000,31028000,2900000000,7
1783911804,49000,31021000,2900000000,7
1783911805,50000,31012000,2900000000,7
1783911806,50000,31032000,2900000000,7
1783911807,49000,32000000,2900000000,7
1783911808,50000,32089000,2900000000,7
1783911809,50000,33018000,2900000000,7
1783911810,50000,34059000,2900000000,7
1783911811,50000,37007000,2900000000,7
1783911812,50000,33078000,2900000000,7
1783911813,50000,32097000,2900000000,7
1783911814,49000,31098000,2900000000,7
1783911815,50000,31034000,2900000000,7
1783911816,49000,31025000,2900000000,7
1783911817,49000,30078000,2900000000,7
1783911818,49000,31021000,2900000000,7
1783911819,49000,31007000,2900000000,7
1783911820,50000,31043000,2900000000,8
1783911821,49000,31019000,2900000000,7
1783911822,49000,30086000,2900000000,7
1783911823,49000,31042000,2900000000,7
1783911824,49000,31072000,2900000000,7
1783911825,50000,32023000,2900000000,7
1783911826,49000,33048000,2900000000,7
1783911827,49000,32007000,2900000000,7
1783911828,49000,31050000,2900000000,7
1783911829,60000,55004000,2900000000,29
1783911830,68000,102095000,2900000000,74
1783911831,71000,121012000,2900000000,91
1783911832,74000,130000000,2900000000,97
1783911833,74000,132091000,2900000000,99
1783911834,67000,130030000,2900000000,98
1783911835,69000,123085000,2900000000,99
1783911836,67000,121047000,2900000000,100
1783911837,66000,120059000,2900000000,100
1783911838,69000,120025000,2900000000,100
1783911839,68000,120011000,2900000000,100
1783911840,67000,120004000,2900000000,100
1783911841,69000,119098000,2900000000,100
1783911842,69000,119099000,2900000000,100
1783911843,73000,120079000,2900000000,100
1783911844,75000,131033000,2900000000,100
1783911846,77000,134086000,2900000000,100
1783911847,76000,135098000,2900000000,100
1783911848,77000,136069000,2900000000,100
1783911849,76000,136057000,2900000000,100
1783911850,67000,121080000,2900000000,99
1783911851,66000,99010000,2900000000,99
1783911852,68000,109037000,2900000000,100
1783911853,68000,115091000,2900000000,100
1783911854,68000,118053000,2900000000,100
1783911855,68000,119045000,2900000000,100
1783911856,70000,119079000,2900000000,100
1783911857,69000,119089000,2900000000,100
1783911858,69000,119098000,2900000000,100
1783911859,69000,120001000,2900000000,100
1783911860,80000,127035000,2900000000,100
1783911861,80000,134084000,2900000000,100
1783911862,80000,136052000,2900000000,100
1783911863,81000,137067000,2900000000,100
1783911864,82000,138085000,2900000000,100
1783911865,79000,138052000,2900000000,100
1783911866,80000,137073000,2900000000,100
1783911867,80000,137066000,2900000000,100
1783911868,68000,108020000,2900000000,99
1783911869,67000,95061000,2900000000,99
1783911870,71000,108062000,2900000000,100
1783911871,69000,115084000,2900000000,100
1783911872,69000,118043000,2900000000,100
1783911873,70000,119045000,2900000000,100
1783911874,71000,119077000,2900000000,100
1783911875,70000,119092000,2900000000,100
1783911876,72000,119096000,2900000000,100
1783911877,71000,119094000,2900000000,100
1783911878,72000,119097000,2900000000,100
1783911879,80000,125058000,2900000000,100
1783911880,82000,134051000,2900000000,100
1783911881,82000,137095000,2900000000,100
1783911882,82000,139062000,2900000000,100
1783911883,81000,139059000,2900000000,100
1783911884,81000,140014000,2900000000,100
1783911885,82000,140074000,2900000000,100
1783911886,82000,140062000,2900000000,100
1783911887,84000,141093000,2900000000,100
1783911888,83000,141032000,2900000000,100
1783911889,73000,131065000,2900000000,99
1783911890,71000,106052000,2900000000,99
1783911891,72000,96031000,2900000000,99
1783911892,73000,103078000,2900000000,99
1783911893,73000,114008000,2900000000,100
1783911894,72000,117081000,2900000000,100
1783911895,71000,119021000,2900000000,100
1783911896,73000,119070000,2900000000,100
1783911897,71000,119090000,2900000000,100
1783911898,73000,119094000,2900000000,100
1783911899,73000,119096000,2900000000,100
1783911900,73000,119098000,2900000000,100
1783911901,74000,120000000,2900000000,100
1783911902,74000,120000000,2900000000,100
1783911903,61000,113047000,2900000000,92
