unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783910201,50000,19088000,2595000000,0
1783910202,50000,32076000,2788000000,0
1783910203,50000,35042000,2859000000,1
1783910204,50000,32036000,2885000000,5
1783910205,49000,31044000,2894000000,6
1783910206,50000,30082000,2898000000,7
1783910207,49000,30061000,2899000000,7
1783910208,50000,31026000,2900000000,7
1783910209,50000,31031000,2900000000,7
1783910210,50000,30086000,2900000000,7
1783910211,50000,30046000,2900000000,7
1783910212,50000,30050000,2900000000,7
1783910213,50000,30057000,2900000000,7
1783910214,50000,30058000,2900000000,7
1783910215,49000,30098000,2900000000,7
1783910216,50000,31048000,2900000000,7
1783910217,50000,31018000,2900000000,7
1783910218,50000,36034000,2900000000,7
1783910219,50000,34029000,2900000000,7
1783910220,50000,32019000,2900000000,7
1783910221,50000,31030000,2900000000,7
1783910222,50000,30051000,2900000000,7
1783910223,49000,31077000,2900000000,7
1783910224,49000,33022000,2900000000,7
1783910225,49000,31099000,2900000000,7
1783910226,50000,31045000,2900000000,7
1783910227,50000,31098000,2900000000,7
1783910228,49000,31052000,2900000000,7
1783910229,50000,30088000,2900000000,7
1783910230,50000,30042000,2900000000,7
1783910231,49000,30051000,2900000000,7
1783910232,49000,30063000,2900000000,7
1783910233,49000,30037000,2900000000,7
1783910234,49000,30038000,2900000000,7
1783910235,50000,30046000,2900000000,7
1783910236,49000,30076000,2900000000,7
1783910237,49000,30052000,2900000000,7
1783910238,49000,31067000,2900000000,7
1783910239,55000,37061000,2900000000,13
1783910240,67000,95096000,2900000000,68
1783910241,73000,119052000,2900000000,89
1783910242,73000,129019000,2900000000,96
1783910243,73000,131097000,2900000000,98
1783910244,74000,133063000,2900000000,99
1783910245,66000,124065000,2900000000,99
1783910246,67000,121072000,2900000000,100
1783910247,68000,120063000,2900000000,100
1783910248,67000,120018000,2900000000,100
1783910249,67000,120002000,2900000000,100
1783910250,66000,119098000,2900000000,100
1783910251,67000,120007000,2900000000,100
1783910252,68000,119097000,2900000000,100
1783910253,68000,120003000,2900000000,100
1783910254,76000,129088000,2900000000,100
1783910255,76000,133032000,2900000000,100
1783910257,75000,134058000,2900000000,100
1783910258,79000,137035000,2900000000,100
1783910259,77000,136019000,2900000000,100
1783910260,68000,127086000,2900000000,99
1783910261,66000,102001000,2900000000,99
1783910262,68000,107043000,2900000000,100
1783910263,69000,115036000,2900000000,100
1783910264,69000,118028000,2900000000,100
1783910265,69000,119037000,2900000000,100
1783910266,69000,119070000,2900000000,100
1783910267,67000,119091000,2900000000,100
1783910268,69000,119093000,2900000000,100
1783910269,69000,120005000,2900000000,100
1783910270,78000,125088000,2900000000,100
1783910271,79000,134043000,2900000000,100
1783910272,80000,136064000,2900000000,100
1783910273,79000,137033000,2900000000,100
1783910274,80000,136080000,2900000000,100
1783910275,80000,138049000,2900000000,100
1783910276,81000,138099000,2900000000,100
1783910277,81000,138019000,2900000000,100
1783910278,68000,110086000,2900000000,99
1783910279,66000,96027000,2900000000,99
1783910280,71000,107021000,2900000000,100
1783910281,71000,115032000,2900000000,100
1783910282,71000,118029000,2900000000,100
1783910283,71000,119036000,2900000000,100
1783910284,71000,119075000,2900000000,100
1783910285,71000,119093000,2900000000,100
1783910286,71000,119099000,2900000000,100
1783910287,70000,120000000,2900000000,100
1783910288,71000,120004000,2900000000,100
1783910289,82000,123084000,2900000000,100
1783910290,83000,135074000,2900000000,100
1783910291,82000,138066000,2900000000,100
1783910292,82000,140023000,2900000000,100
1783910293,81000,140047000,2900000000,100
1783910294,82000,141034000,2900000000,100
1783910295,82000,139096000,2900000000,100
1783910296,84000,140048000,2900000000,100
1783910297,85000,139074000,2900000000,100
1783910298,83000,141049000,2900000000,100
1783910299,76000,137058000,2900000000,99
1783910300,72000,109021000,2900000000,99
1783910301,72000,96087000,2900000000,99
1783910302,73000,101011000,2900000000,99
1783910303,73000,113004000,2900000000,100
1783910304,73000,117045000,2900000000,100
1783910305,73000,119006000,2900000000,100
1783910306,74000,119064000,2900000000,100
1783910307,73000,119086000,2900000000,100
1783910308,74000,119096000,2900000000,100
1783910309,74000,119098000,2900000000,100
1783910310,74000,119098000,2900000000,100
1783910311,74000,119095000,2900000000,100
1783910312,73000,119095000,2900000000,100
1783910313,74000,119095000,2900000000,100
