unix_s,temp_edge_mC,ppt_uW,sclk_Hz,gpu_busy_pct
1783911408,49000,20083000,2595000000,0
1783911409,50000,30076000,2788000000,1
1783911410,50000,33011000,2859000000,2
1783911411,49000,32050000,2885000000,5
1783911412,50000,32031000,2894000000,6
1783911413,50000,32057000,2898000000,7
1783911414,50000,31054000,2899000000,7
1783911415,50000,31010000,2900000000,7
1783911416,49000,30050000,2900000000,7
1783911417,49000,30035000,2900000000,7
1783911418,50000,30055000,2900000000,7
1783911419,50000,30088000,2900000000,7
1783911420,50000,30037000,2900000000,7
1783911421,49000,32081000,2900000000,7
1783911422,49000,31015000,2900000000,7
1783911423,50000,30063000,2900000000,7
1783911424,50000,31009000,2900000000,7
1783911425,50000,30052000,2900000000,7
1783911426,49000,30059000,2900000000,7
1783911427,50000,30022000,2900000000,7
1783911428,49000,29089000,2900000000,7
1783911429,49000,29064000,2900000000,7
1783911430,50000,29076000,2900000000,7
1783911431,50000,30004000,2900000000,7
1783911432,49000,30019000,2900000000,7
1783911433,49000,30011000,2900000000,7
1783911434,49000,30007000,2900000000,7
1783911435,49000,30002000,2900000000,7
1783911436,49000,30036000,2900000000,7
1783911437,49000,30018000,2900000000,7
1783911438,49000,29081000,2900000000,7
1783911439,49000,30089000,2900000000,7
1783911440,49000,36074000,2900000000,7
1783911441,49000,33074000,2900000000,7
1783911442,49000,32001000,2900000000,7
1783911443,50000,30095000,2900000000,7
1783911444,49000,30031000,2900000000,7
1783911445,49000,30028000,2900000000,7
1783911446,61000,62037000,2900000000,35
1783911447,66000,108001000,2900000000,77
1783911448,68000,125038000,2900000000,91
1783911449,70000,131068000,2900000000,97
1783911450,70000,134033000,2900000000,99
1783911451,69000,132037000,2900000000,98
1783911452,69000,124048000,2900000000,99
1783911453,68000,121063000,2900000000,99
1783911454,68000,120052000,2900000000,99
1783911455,69000,120024000,2900000000,100
1783911456,68000,120007000,2900000000,100
1783911457,71000,120011000,2900000000,100
1783911458,71000,120096000,2900000000,99
1783911459,72000,132028000,2900000000,100
1783911460,73000,136001000,2900000000,100
1783911461,72000,137052000,2900000000,100
1783911462,73000,138021000,2900000000,100
1783911463,75000,138002000,2900000000,100
1783911464,68000,129064000,2900000000,98
1783911466,67000,112026000,2900000000,98
1783911467,68000,105079000,2900000000,98
1783911468,69000,107066000,2900000000,99
1783911469,68000,115003000,2900000000,99
1783911470,70000,118002000,2900000000,100
1783911471,71000,118093000,2900000000,100
1783911472,69000,119065000,2900000000,100
1783911473,70000,119082000,2900000000,100
1783911474,75000,123045000,2900000000,99
1783911475,75000,134032000,2900000000,100
1783911476,76000,137084000,2900000000,100
1783911477,76000,139003000,2900000000,100
1783911478,77000,139073000,2900000000,100
1783911479,77000,139088000,2900000000,100
1783911480,76000,140022000,2900000000,100
1783911481,76000,140004000,2900000000,100
1783911482,72000,129085000,2900000000,98
1783911483,70000,114093000,2900000000,98
1783911484,70000,109042000,2900000000,98
1783911485,69000,107048000,2900000000,98
1783911486,71000,107046000,2900000000,99
1783911487,72000,113072000,2900000000,99
1783911488,74000,117070000,2900000000,100
1783911489,73000,119010000,2900000000,100
1783911490,73000,119070000,2900000000,100
1783911491,72000,119096000,2900000000,100
1783911492,72000,119085000,2900000000,100
1783911493,79000,127065000,2900000000,100
1783911494,78000,136066000,2900000000,100
1783911495,78000,139025000,2900000000,100
1783911496,78000,140082000,2900000000,100
1783911497,77000,141011000,2900000000,100
1783911498,78000,141058000,2900000000,100
1783911499,78000,141061000,2900000000,100
1783911500,80000,141094000,2900000000,100
1783911501,80000,142006000,2900000000,100
1783911502,79000,142034000,2900000000,100
1783911503,74000,139075000,2900000000,98
1783911504,75000,122073000,2900000000,99
1783911505,74000,116027000,2900000000,99
1783911506,74000,114012000,2900000000,99
1783911507,74000,113031000,2900000000,99
1783911508,75000,112097000,2900000000,99
1783911509,76000,113004000,2900000000,99
1783911510,74000,113040000,2900000000,99
1783911511,76000,113093000,2900000000,99
1783911512,74000,117088000,2900000000,100
1783911513,76000,119010000,2900000000,100
1783911514,77000,119079000,2900000000,100
1783911515,76000,119083000,2900000000,100
1783911516,75000,119096000,2900000000,100
