prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.048779,97,109.936815,12,78.360694,289
code_cpp,1.885674,192,108.966897,18,168.563000,702
explain_concept,2.299607,192,88.472291,20,177.555242,743
summarize,2.110323,192,97.338847,28,230.944977,759
qa_factual,2.116119,192,97.058275,31,255.834681,787
stepwise_math,2.029202,192,104.171188,40,236.286521,559
