epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895539741,58.000,64.500,36.013,11,2900,1000
1779895540252,58.000,71.250,37.023,7,2900,1000
1779895540761,58.000,72.750,38.035,5,2900,1000
1779895541269,60.000,71.500,42.015,8,2900,1000
1779895541779,61.000,71.375,51.074,25,2900,1000
1779895542288,60.000,71.000,56.025,33,2900,1000
1779895542796,59.000,70.500,66.051,38,2900,1000
1779895543305,58.000,69.500,65.039,35,2900,1000
1779895543815,67.000,69.125,77.048,47,2900,1000
1779895544327,67.000,68.875,94.051,67,2900,1000
1779895544840,67.000,68.625,103.084,77,2900,1000
1779895545354,68.000,68.375,110.033,85,2900,1000
1779895545866,67.000,68.375,114.018,90,2900,1000
1779895546380,67.000,68.250,115.047,91,2900,1000
1779895546893,68.000,68.250,117.020,93,2900,1000
1779895547406,68.000,68.375,118.034,94,2900,1000
1779895547918,68.000,68.500,119.000,95,2900,1000
1779895548431,67.000,68.500,119.039,96,2900,1000
1779895548945,68.000,68.500,118.085,95,2900,1000
1779895549457,70.000,68.625,119.037,95,2900,1000
1779895549969,69.000,68.625,119.058,96,2900,1000
1779895550482,69.000,68.750,119.075,96,2900,1000
1779895550991,67.000,68.750,118.083,95,2900,1000
1779895551505,68.000,68.750,119.033,95,2900,1000
1779895552017,68.000,68.875,119.062,96,2900,1000
1779895552528,68.000,68.875,119.076,96,2900,1000
1779895553040,69.000,69.000,118.075,95,2900,1000
1779895553551,68.000,69.125,119.020,95,2900,1000
1779895554064,69.000,69.125,119.052,96,2900,1000
1779895554576,69.000,69.250,119.074,96,2900,1000
