prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.025102,97,108.276209,12,103.763143,289
code_cpp,1.910139,192,107.523690,18,167.092133,702
explain_concept,2.338140,192,86.906731,20,178.038901,743
summarize,2.147625,192,95.535934,28,231.594445,759
qa_factual,2.146265,192,95.630484,31,255.209148,787
stepwise_math,2.039991,192,103.512748,40,238.157613,559
