epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895217300,53.000,59.125,34.014,11,2900,1000
1779895217810,52.000,66.125,36.020,7,2900,1000
1779895218317,53.000,67.625,36.099,5,2900,1000
1779895218827,55.000,66.750,40.057,8,2900,1000
1779895219335,55.000,66.875,50.039,24,2900,1000
1779895219844,55.000,66.750,55.039,32,2900,1000
1779895220356,66.000,66.250,73.020,47,2900,1000
1779895220881,53.000,64.625,59.017,32,2900,1000
1779895221391,61.000,64.125,80.081,54,2900,1000
1779895221906,58.000,63.875,95.098,70,2900,1000
1779895222417,63.000,63.625,104.082,80,2900,1000
1779895222929,64.000,63.500,110.091,87,2900,1000
1779895223441,63.000,63.625,114.046,91,2900,1000
1779895223952,65.000,63.750,115.040,91,2900,1000
1779895224464,64.000,63.750,117.024,93,2900,1000
1779895224977,64.000,63.875,118.034,95,2900,1000
1779895225490,64.000,64.125,119.001,96,2900,1000
1779895226005,64.000,64.375,119.039,96,2900,1000
1779895226518,66.000,64.500,118.058,95,2900,1000
1779895227032,65.000,64.625,119.003,96,2900,1000
1779895227544,65.000,64.750,119.048,96,2900,1000
1779895228058,65.000,64.875,119.071,96,2900,1000
1779895228569,64.000,65.000,118.045,95,2900,1000
1779895229078,66.000,65.125,119.007,96,2900,1000
1779895229589,65.000,65.125,119.042,96,2900,1000
1779895230099,64.000,65.250,119.061,97,2900,1000
1779895230611,66.000,65.375,118.049,94,2900,1000
1779895231124,65.000,65.500,119.002,95,2900,1000
1779895231637,65.000,65.500,119.047,96,2900,1000
1779895232150,66.000,65.625,119.066,96,2900,1000
