prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.025769,97,108.257479,12,102.701916,289
code_cpp,1.909139,192,107.629472,18,166.788669,702
explain_concept,2.364849,192,85.891821,20,178.431233,743
summarize,2.158103,192,95.225011,28,224.820144,759
qa_factual,2.165578,192,94.819872,31,250.450407,787
stepwise_math,2.037966,192,103.745258,40,235.599010,559
