epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895346997,57.000,64.375,37.028,11,2900,1000
1779895347507,57.000,70.875,38.037,7,2900,1000
1779895348015,57.000,72.750,38.096,5,2900,1000
1779895348523,59.000,71.500,42.023,8,2900,1000
1779895349033,60.000,71.750,53.047,24,2900,1000
1779895349543,59.000,71.500,58.001,32,2900,1000
1779895350054,69.000,71.125,74.099,47,2900,1000
1779895350578,57.000,69.250,60.049,33,2900,1000
1779895351088,68.000,68.875,81.051,54,2900,1000
1779895351602,66.000,68.500,96.098,71,2900,1000
1779895352112,66.000,68.125,105.018,80,2900,1000
1779895352627,67.000,67.875,111.018,87,2900,1000
1779895353139,67.000,67.625,114.073,91,2900,1000
1779895353652,66.000,67.625,115.040,91,2900,1000
1779895354165,67.000,67.625,117.027,93,2900,1000
1779895354678,67.000,67.625,118.040,95,2900,1000
1779895355191,66.000,67.625,119.004,96,2900,1000
1779895355703,67.000,67.750,119.043,96,2900,1000
1779895356217,67.000,67.750,118.069,95,2900,1000
1779895356729,67.000,67.875,119.020,96,2900,1000
1779895357241,68.000,68.000,119.055,96,2900,1000
1779895357752,67.000,68.000,119.074,96,2900,1000
1779895358264,68.000,68.000,118.064,95,2900,1000
1779895358776,68.000,68.125,119.020,95,2900,1000
1779895359288,68.000,68.250,119.053,96,2900,1000
1779895359798,69.000,68.250,119.072,96,2900,1000
1779895360308,64.000,68.375,118.021,94,2900,1000
1779895360821,68.000,68.500,119.005,95,2900,1000
1779895361333,67.000,68.500,119.043,96,2900,1000
1779895361846,68.000,68.500,119.064,96,2900,1000
