prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.137684,97,109.602662,12,50.387776,289
code_cpp,1.893474,192,108.427836,18,170.659790,702
explain_concept,2.316727,192,87.669151,20,182.446794,743
summarize,2.113651,192,96.991643,28,239.375572,759
qa_factual,2.122015,192,96.677516,31,260.322632,787
stepwise_math,2.011964,192,105.104464,40,238.174630,559
