epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895466802,59.000,66.250,40.018,11,2900,1000
1779895467313,59.000,73.000,43.013,7,2900,1000
1779895467825,59.000,76.250,45.080,5,2900,1000
1779895468336,61.000,74.375,47.023,7,2900,1000
1779895468847,61.000,73.875,55.018,23,2900,1000
1779895469356,61.000,73.125,59.029,32,2900,1000
1779895469866,67.000,72.625,70.098,41,2900,1000
1779895470381,59.000,71.125,63.077,35,2900,1000
1779895470900,68.000,70.625,82.048,54,2900,1000
1779895471414,68.000,70.125,97.053,71,2900,1000
1779895471927,68.000,69.750,105.061,80,2900,1000
1779895472440,70.000,69.500,111.043,86,2900,1000
1779895472951,68.000,69.375,114.088,91,2900,1000
1779895473465,69.000,69.250,115.074,90,2900,1000
1779895473979,69.000,69.125,117.038,93,2900,1000
1779895474493,69.000,69.125,118.053,94,2900,1000
1779895475010,70.000,69.125,119.011,95,2900,1000
1779895475521,68.000,69.250,119.044,96,2900,1000
1779895476035,69.000,69.250,118.077,94,2900,1000
1779895476547,69.000,69.375,119.021,95,2900,1000
1779895477061,69.000,69.375,119.058,96,2900,1000
1779895477573,70.000,69.500,119.070,96,2900,1000
1779895478085,68.000,69.500,118.081,95,2900,1000
1779895478599,70.000,69.625,119.032,95,2900,1000
1779895479111,68.000,69.625,119.054,96,2900,1000
1779895479622,70.000,69.750,119.077,96,2900,1000
1779895480134,70.000,69.875,118.086,94,2900,1000
1779895480647,70.000,69.875,119.033,95,2900,1000
1779895481158,70.000,69.875,119.061,96,2900,1000
1779895481670,70.000,69.875,119.081,96,2900,1000
