epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895591901,60.000,67.250,39.021,11,2900,1000
1779895592412,60.000,73.500,39.059,7,2900,1000
1779895592921,59.000,74.875,40.014,5,2900,1000
1779895593429,62.000,73.750,44.045,8,2900,1000
1779895593942,62.000,77.125,57.090,24,2900,1000
1779895594454,62.000,77.500,63.026,32,2900,1000
1779895594964,71.000,76.000,75.066,44,2900,1000
1779895595485,59.000,75.000,68.030,33,2900,1000
1779895595997,71.000,74.250,85.028,51,2900,1000
1779895596510,70.000,73.250,99.024,69,2900,1000
1779895597026,71.000,72.375,106.072,78,2900,1000
1779895597541,68.000,71.750,112.003,86,2900,1000
1779895598055,70.000,71.250,115.028,90,2900,1000
1779895598567,69.000,70.875,116.022,90,2900,1000
1779895599083,69.000,70.625,117.069,92,2900,1000
1779895599597,70.000,70.375,118.073,94,2900,1000
1779895600111,69.000,70.375,119.027,95,2900,1000
1779895600623,69.000,70.250,119.066,96,2900,1000
1779895601136,69.000,70.375,119.005,93,2900,1000
1779895601648,69.000,70.250,119.032,94,2900,1000
1779895602162,69.000,70.250,119.058,95,2900,1000
1779895602675,69.000,70.250,119.076,96,2900,1000
1779895603187,69.000,70.500,118.089,94,2900,1000
1779895603700,69.000,70.500,119.026,95,2900,1000
1779895604213,70.000,70.500,119.060,95,2900,1000
1779895604724,70.000,70.500,119.080,96,2900,1000
1779895605237,71.000,70.500,119.092,96,2900,1000
1779895605752,70.000,70.625,119.012,95,2900,1000
1779895606264,70.000,70.500,119.049,95,2900,1000
1779895606775,70.000,70.625,119.069,96,2900,1000
1779895607286,71.000,70.500,119.079,96,2900,1000
