prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.023036,97,108.477093,12,103.474144,289
code_cpp,1.912564,192,107.439154,18,167.197674,702
explain_concept,2.339398,192,86.876570,20,177.571006,743
summarize,2.139122,192,95.914780,28,232.985796,759
qa_factual,2.148572,192,95.556284,31,253.969294,787
stepwise_math,2.043130,192,103.459648,40,235.533808,559
