prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.032751,97,107.945093,12,99.361602,289
code_cpp,1.911555,192,107.452262,18,167.643032,702
explain_concept,2.336157,192,87.004161,20,177.891628,743
summarize,2.140831,192,95.788164,28,233.152640,759
qa_factual,2.148153,192,95.565178,31,254.701711,787
stepwise_math,2.101907,192,100.222996,40,236.324213,559
