epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895364345,58.000,64.500,35.051,11,2900,1000
1779895364855,58.000,71.500,36.081,7,2900,1000
1779895365364,58.000,72.875,37.080,5,2900,1000
1779895365870,60.000,71.625,42.013,8,2900,1000
1779895366380,60.000,71.500,51.090,24,2900,1000
1779895366888,60.000,71.250,56.062,32,2900,1000
1779895367398,69.000,70.875,75.031,47,2900,1000
1779895367939,61.000,69.250,60.070,32,2900,1000
1779895368453,69.000,68.875,82.049,55,2900,1000
1779895368964,61.000,68.625,96.002,70,2900,1000
1779895369473,67.000,68.375,105.064,80,2900,1000
1779895369986,67.000,68.625,111.026,85,2900,1000
1779895370496,66.000,68.375,114.076,90,2900,1000
1779895371010,68.000,68.250,115.036,90,2900,1000
1779895371523,67.000,68.250,117.026,93,2900,1000
1779895372036,67.000,68.625,118.040,94,2900,1000
1779895372548,67.000,69.625,118.095,95,2900,1000
1779895373060,66.000,69.250,119.052,95,2900,1000
1779895373576,67.000,69.000,118.050,94,2900,1000
1779895374090,69.000,68.875,119.016,95,2900,1000
1779895374603,68.000,68.750,119.048,96,2900,1000
1779895375115,68.000,68.625,119.076,96,2900,1000
1779895375628,69.000,68.500,118.046,94,2900,1000
1779895376142,67.000,68.500,119.011,95,2900,1000
1779895376654,68.000,68.625,119.046,96,2900,1000
1779895377165,70.000,68.625,119.070,96,2900,1000
1779895377675,69.000,68.750,119.047,95,2900,1000
1779895378192,68.000,68.750,119.014,95,2900,1000
1779895378707,68.000,68.750,119.047,96,2900,1000
1779895379220,68.000,68.750,119.074,96,2900,1000
