prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.026105,97,108.291198,12,102.880658,289
code_cpp,1.945000,192,105.525409,18,165.669581,702
explain_concept,2.354897,192,86.290273,20,177.426080,743
summarize,2.144432,192,95.687389,28,231.943605,759
qa_factual,2.151752,192,95.444228,31,252.966233,787
stepwise_math,2.034397,192,103.957252,40,235.478345,559
