epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895199945,50.000,54.375,24.028,0,2900,1000
1779895200457,51.000,62.750,33.018,0,2900,1000
1779895200967,51.000,66.625,35.004,1,2900,1000
1779895201476,52.000,66.625,42.062,2,2900,1000
1779895201988,53.000,66.250,51.017,20,2900,1000
1779895202497,53.000,65.625,55.037,30,2900,1000
1779895203007,59.000,65.125,68.006,42,2900,1000
1779895203523,51.000,63.625,61.060,35,2900,1000
1779895204040,61.000,63.125,82.088,56,2900,1000
1779895204554,56.000,62.625,96.065,71,2900,1000
1779895205065,61.000,62.375,105.066,81,2900,1000
1779895205578,61.000,62.250,111.043,87,2900,1000
1779895206088,62.000,62.375,114.084,91,2900,1000
1779895206601,62.000,62.375,115.037,91,2900,1000
1779895207114,62.000,62.625,117.021,93,2900,1000
1779895207627,63.000,62.875,118.033,95,2900,1000
1779895208139,62.000,63.000,118.097,96,2900,1000
1779895208651,64.000,63.125,119.045,96,2900,1000
1779895209164,64.000,63.250,118.050,95,2900,1000
1779895209676,63.000,63.375,119.013,96,2900,1000
1779895210190,62.000,63.500,119.032,96,2900,1000
1779895210701,62.000,63.625,119.068,96,2900,1000
1779895211214,62.000,63.625,118.027,95,2900,1000
1779895211724,64.000,63.750,118.099,96,2900,1000
1779895212237,64.000,63.875,119.041,96,2900,1000
1779895212750,63.000,64.000,119.063,96,2900,1000
1779895213264,64.000,64.750,118.069,94,2900,1000
1779895213776,65.000,65.125,119.014,95,2900,1000
1779895214292,64.000,64.875,119.054,96,2900,1000
1779895214804,64.000,64.750,119.069,96,2900,1000
