epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895252335,56.000,62.250,34.036,11,2900,1000
1779895252846,56.000,68.625,36.033,7,2900,1000
1779895253355,56.000,70.375,37.085,5,2900,1000
1779895253863,58.000,69.250,41.072,8,2900,1000
1779895254372,58.000,69.125,50.090,24,2900,1000
1779895254881,58.000,68.875,55.017,32,2900,1000
1779895255391,68.000,68.625,73.086,47,2900,1000
1779895255917,55.000,67.625,61.095,32,2900,1000
1779895256431,65.000,67.125,82.072,54,2900,1000
1779895256946,61.000,66.750,97.013,70,2900,1000
1779895257458,66.000,66.375,105.065,80,2900,1000
1779895257970,66.000,66.250,111.046,87,2900,1000
1779895258483,66.000,66.250,114.087,91,2900,1000
1779895258997,67.000,66.250,115.055,91,2900,1000
1779895259511,65.000,66.250,117.034,93,2900,1000
1779895260023,66.000,66.375,118.041,95,2900,1000
1779895260534,65.000,66.500,119.001,96,2900,1000
1779895261047,66.000,66.625,119.044,96,2900,1000
1779895261559,67.000,66.625,118.076,95,2900,1000
1779895262071,66.000,66.750,119.025,96,2900,1000
1779895262582,67.000,66.875,119.055,96,2900,1000
1779895263092,68.000,67.000,119.069,96,2900,1000
1779895263603,67.000,67.000,118.055,95,2900,1000
1779895264115,67.000,67.125,119.015,95,2900,1000
1779895264625,67.000,67.125,119.047,96,2900,1000
1779895265138,66.000,67.250,119.068,96,2900,1000
1779895265650,66.000,67.250,118.060,94,2900,1000
1779895266164,66.000,67.250,119.017,94,2900,1000
1779895266676,67.000,67.625,119.065,94,2900,1000
1779895267194,66.000,68.000,119.068,95,2900,1000
