epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895312244,55.000,62.375,39.038,11,2900,1000
1779895312755,55.000,69.250,39.015,7,2900,1000
1779895313263,55.000,71.000,39.068,5,2900,1000
1779895313771,57.000,69.750,43.036,8,2900,1000
1779895314283,58.000,69.875,52.040,24,2900,1000
1779895314792,58.000,69.500,56.021,32,2900,1000
1779895315302,68.000,69.125,74.069,47,2900,1000
1779895315848,62.000,67.250,59.046,32,2900,1000
1779895316362,65.000,66.750,81.061,55,2900,1000
1779895316876,61.000,66.375,95.049,70,2900,1000
1779895317387,65.000,66.125,105.015,80,2900,1000
1779895317901,65.000,65.875,111.011,87,2900,1000
1779895318415,65.000,65.750,114.069,91,2900,1000
1779895318929,65.000,65.625,115.014,91,2900,1000
1779895319442,65.000,65.750,117.002,93,2900,1000
1779895319955,66.000,65.750,118.032,95,2900,1000
1779895320468,67.000,65.875,118.097,96,2900,1000
1779895320978,67.000,66.000,119.041,96,2900,1000
1779895321491,65.000,66.125,118.054,95,2900,1000
1779895322003,65.000,66.250,119.020,95,2900,1000
1779895322516,65.000,66.250,119.044,96,2900,1000
1779895323028,66.000,66.375,119.065,96,2900,1000
1779895323541,66.000,66.500,118.050,95,2900,1000
1779895324053,66.000,66.500,119.011,96,2900,1000
1779895324566,67.000,66.625,119.050,96,2900,1000
1779895325078,67.000,66.750,119.061,97,2900,1000
1779895325587,66.000,67.000,118.051,94,2900,1000
1779895326098,66.000,67.125,119.009,95,2900,1000
1779895326610,66.000,67.125,119.041,96,2900,1000
1779895327122,67.000,67.250,119.072,96,2900,1000
