epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895329597,56.000,62.875,36.011,11,2900,1000
1779895330110,56.000,70.750,37.007,7,2900,1000
1779895330618,56.000,72.625,38.002,5,2900,1000
1779895331127,58.000,71.250,42.048,8,2900,1000
1779895331636,59.000,71.625,56.058,24,2900,1000
1779895332146,58.000,72.000,62.050,32,2900,1000
1779895332657,68.000,71.250,76.001,45,2900,1000
1779895333177,56.000,69.250,63.038,34,2900,1000
1779895333687,66.000,68.750,83.033,55,2900,1000
1779895334200,66.000,68.125,98.000,71,2900,1000
1779895334711,65.000,67.625,105.090,80,2900,1000
1779895335223,66.000,67.250,111.062,87,2900,1000
1779895335735,66.000,67.125,114.097,91,2900,1000
1779895336245,65.000,66.875,115.034,91,2900,1000
1779895336759,66.000,66.875,117.034,93,2900,1000
1779895337274,66.000,66.875,118.042,94,2900,1000
1779895337788,66.000,67.000,119.003,95,2900,1000
1779895338303,67.000,67.250,119.049,96,2900,1000
1779895338817,67.000,67.625,118.070,93,2900,1000
1779895339329,66.000,67.625,119.024,95,2900,1000
1779895339844,68.000,67.625,119.057,96,2900,1000
1779895340358,67.000,68.125,119.075,96,2900,1000
1779895340869,67.000,69.625,118.089,94,2900,1000
1779895341384,68.000,69.125,119.033,95,2900,1000
1779895341897,67.000,68.625,119.059,96,2900,1000
1779895342409,67.000,68.375,119.077,96,2900,1000
1779895342922,69.000,68.250,119.033,95,2900,1000
1779895343441,68.000,68.250,119.007,95,2900,1000
1779895343954,67.000,68.125,119.047,95,2900,1000
1779895344465,68.000,68.125,119.069,96,2900,1000
