epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895432283,57.000,64.500,36.064,11,2900,1000
1779895432792,57.000,72.000,37.069,7,2900,1000
1779895433302,58.000,73.750,38.068,5,2900,1000
1779895433810,60.000,72.500,42.023,8,2900,1000
1779895434320,60.000,72.375,51.090,24,2900,1000
1779895434830,60.000,72.000,57.034,32,2900,1000
1779895435344,68.000,71.750,72.079,43,2900,1000
1779895435863,57.000,74.375,68.015,34,2900,1000
1779895436374,67.000,73.375,84.081,52,2900,1000
1779895436889,67.000,72.000,98.093,70,2900,1000
1779895437404,67.000,70.875,106.046,79,2900,1000
1779895437916,66.000,70.000,111.085,86,2900,1000
1779895438429,67.000,69.500,115.013,90,2900,1000
1779895438941,65.000,69.000,115.071,90,2900,1000
1779895439454,68.000,68.625,117.053,93,2900,1000
1779895439966,66.000,68.375,118.048,94,2900,1000
1779895440479,68.000,68.250,119.014,96,2900,1000
1779895440990,68.000,68.250,119.051,96,2900,1000
1779895441503,69.000,68.250,118.070,94,2900,1000
1779895442015,67.000,68.250,119.016,95,2900,1000
1779895442527,68.000,68.125,119.053,96,2900,1000
1779895443042,67.000,68.250,119.073,96,2900,1000
1779895443557,67.000,68.250,118.062,94,2900,1000
1779895444072,68.000,68.375,119.020,95,2900,1000
1779895444585,67.000,68.500,119.052,96,2900,1000
1779895445098,69.000,68.500,119.078,96,2900,1000
1779895445610,69.000,68.625,118.068,94,2900,1000
1779895446123,68.000,68.625,119.018,95,2900,1000
1779895446636,69.000,68.750,119.054,96,2900,1000
1779895447147,68.000,68.750,119.070,96,2900,1000
