prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.007379,97,111.095458,12,99.078569,289
code_cpp,1.779318,192,116.311191,18,162.576659,702
explain_concept,2.516231,192,80.576660,20,171.394293,743
summarize,2.307402,192,88.610872,28,227.123401,759
qa_factual,2.244248,192,91.326547,31,247.696819,787
stepwise_math,2.078587,192,101.511141,40,234.675678,559
