epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895484023,59.000,66.250,38.043,11,2900,1000
1779895484534,59.000,72.875,38.076,7,2900,1000
1779895485043,59.000,74.250,39.041,5,2900,1000
1779895485551,62.000,73.125,42.064,8,2900,1000
1779895486062,62.000,73.375,52.016,24,2900,1000
1779895486570,62.000,73.000,56.077,32,2900,1000
1779895487082,71.000,72.500,72.025,44,2900,1000
1779895487605,59.000,74.375,68.054,33,2900,1000
1779895488116,70.000,73.250,84.050,52,2900,1000
1779895488628,69.000,72.375,98.067,70,2900,1000
1779895489140,69.000,71.625,106.035,79,2900,1000
1779895489652,69.000,71.125,111.082,86,2900,1000
1779895490166,70.000,70.750,115.017,90,2900,1000
1779895490678,67.000,70.500,115.066,90,2900,1000
1779895491191,69.000,70.250,117.048,93,2900,1000
1779895491705,69.000,70.125,118.049,95,2900,1000
1779895492219,69.000,70.125,119.010,96,2900,1000
1779895492732,69.000,70.125,119.049,96,2900,1000
1779895493242,69.000,70.000,118.079,95,2900,1000
1779895493755,69.000,70.000,119.028,95,2900,1000
1779895494267,70.000,70.000,119.057,96,2900,1000
1779895494779,69.000,70.000,119.072,96,2900,1000
1779895495290,70.000,70.000,118.083,95,2900,1000
1779895495803,70.000,70.125,119.031,96,2900,1000
1779895496314,69.000,70.125,119.059,96,2900,1000
1779895496827,70.000,70.250,119.076,96,2900,1000
1779895497338,69.000,70.375,118.083,94,2900,1000
1779895497854,70.000,70.250,119.026,94,2900,1000
1779895498370,71.000,70.250,119.058,95,2900,1000
1779895498883,70.000,70.500,119.081,95,2900,1000
