prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.043794,97,107.772988,12,92.189973,289
code_cpp,1.931644,192,106.788108,18,154.404385,702
explain_concept,2.354622,192,86.761858,20,177.094586,743
summarize,2.168736,192,95.809770,28,221.328127,759
qa_factual,2.168920,192,95.632580,31,244.329198,787
stepwise_math,2.054090,192,103.828065,40,233.982440,559
