epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895381738,58.000,65.000,37.038,11,2900,1000
1779895382248,59.000,72.250,37.068,7,2900,1000
1779895382759,58.000,74.125,39.035,5,2900,1000
1779895383267,61.000,72.750,43.024,8,2900,1000
1779895383778,60.000,72.875,52.052,24,2900,1000
1779895384288,60.000,72.750,57.004,32,2900,1000
1779895384798,70.000,72.250,71.065,43,2900,1000
1779895385321,58.000,70.750,61.056,34,2900,1000
1779895385830,68.000,70.250,80.075,52,2900,1000
1779895386343,67.000,69.875,96.049,70,2900,1000
1779895386856,69.000,69.500,105.000,79,2900,1000
1779895387369,68.000,69.125,111.001,86,2900,1000
1779895387883,68.000,69.000,114.066,90,2900,1000
1779895388397,68.000,68.875,115.039,91,2900,1000
1779895388908,68.000,68.750,117.020,93,2900,1000
1779895389419,68.000,68.750,118.034,95,2900,1000
1779895389931,68.000,68.750,118.098,96,2900,1000
1779895390443,68.000,68.625,119.039,96,2900,1000
1779895390954,66.000,68.750,118.067,94,2900,1000
1779895391467,67.000,68.750,119.024,95,2900,1000
1779895391980,69.000,68.750,119.058,96,2900,1000
1779895392491,67.000,68.750,119.074,96,2900,1000
1779895393005,69.000,68.875,118.082,94,2900,1000
1779895393518,69.000,68.875,119.029,95,2900,1000
1779895394030,69.000,68.875,119.059,96,2900,1000
1779895394543,69.000,69.000,119.073,96,2900,1000
1779895395055,68.000,69.125,118.067,94,2900,1000
1779895395570,69.000,69.250,119.021,95,2900,1000
1779895396082,68.000,69.375,119.054,96,2900,1000
1779895396592,68.000,69.375,119.070,96,2900,1000
