prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.050859,97,109.873679,12,77.365449,289
code_cpp,1.882762,192,109.197625,18,167.868168,702
explain_concept,2.301883,192,88.356093,20,179.343245,743
summarize,2.112967,192,97.207758,28,231.730530,759
qa_factual,2.121665,192,96.857479,31,253.475061,787
stepwise_math,2.007097,192,105.429973,40,236.860181,559
