prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.138038,97,109.699221,12,50.001667,289
code_cpp,1.885136,192,108.923748,18,171.127062,702
explain_concept,2.302484,192,88.212268,20,182.798647,743
summarize,2.110481,192,97.126522,28,239.242626,759
qa_factual,2.116569,192,96.943649,31,261.455548,787
stepwise_math,2.007901,192,105.196141,40,241.553187,559
