prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.029160,97,108.082089,12,101.952388,289
code_cpp,1.914483,192,107.298776,18,167.023912,702
explain_concept,2.334425,192,87.075620,20,177.218555,743
summarize,2.143151,192,95.721403,28,232.338152,759
qa_factual,2.149940,192,95.502100,31,252.914637,787
stepwise_math,2.037076,192,103.765779,40,236.846157,559
