prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,1.025281,97,113.182097,12,77.862417,289
code_cpp,1.760743,192,117.525860,18,164.091344,702
explain_concept,2.438136,192,83.281644,20,173.531275,743
summarize,2.274712,192,89.930079,28,227.418556,759
qa_factual,2.216758,192,92.533331,31,248.522892,787
stepwise_math,2.061678,192,102.533266,40,233.230712,559
