epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895449518,59.000,64.875,36.080,11,2900,1000
1779895450029,58.000,72.250,37.063,7,2900,1000
1779895450539,59.000,74.000,37.099,5,2900,1000
1779895451048,60.000,73.500,45.018,8,2900,1000
1779895451562,61.000,74.000,57.069,24,2900,1000
1779895452073,61.000,73.250,61.036,31,2900,1000
1779895452583,62.000,72.750,71.066,40,2900,1000
1779895453099,58.000,71.250,67.046,35,2900,1000
1779895453617,68.000,70.500,84.045,54,2900,1000
1779895454132,67.000,70.000,98.091,71,2900,1000
1779895454646,67.000,69.625,106.061,79,2900,1000
1779895455160,69.000,69.375,112.003,86,2900,1000
1779895455673,67.000,69.250,115.033,90,2900,1000
1779895456187,68.000,69.500,115.096,89,2900,1000
1779895456700,68.000,69.250,117.054,92,2900,1000
1779895457213,68.000,69.000,118.052,94,2900,1000
1779895457727,68.000,68.875,119.008,95,2900,1000
1779895458241,69.000,68.875,119.047,96,2900,1000
1779895458754,69.000,68.750,118.071,94,2900,1000
1779895459266,67.000,68.875,119.020,95,2900,1000
1779895459779,69.000,68.875,119.055,96,2900,1000
1779895460292,69.000,68.875,119.072,96,2900,1000
1779895460804,69.000,69.000,118.083,95,2900,1000
1779895461316,69.000,69.000,119.029,95,2900,1000
1779895461829,68.000,69.125,119.058,96,2900,1000
1779895462341,69.000,69.250,119.076,96,2900,1000
1779895462851,68.000,69.375,118.082,94,2900,1000
1779895463363,70.000,69.500,119.026,95,2900,1000
1779895463874,69.000,69.500,119.056,96,2900,1000
1779895464387,69.000,69.625,119.075,96,2900,1000
