epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1779895234655,55.000,61.125,34.086,11,2900,1000
1779895235165,54.000,68.750,36.026,7,2900,1000
1779895235674,54.000,70.000,37.019,5,2900,1000
1779895236183,56.000,70.375,46.009,7,2900,1000
1779895236693,57.000,70.500,56.027,23,2900,1000
1779895237203,57.000,69.500,57.099,31,2900,1000
1779895237714,66.000,68.875,72.010,43,2900,1000
1779895238234,55.000,67.000,61.070,34,2900,1000
1779895238745,64.000,66.625,82.032,55,2900,1000
1779895239259,58.000,66.125,96.020,70,2900,1000
1779895239771,64.000,65.875,105.066,80,2900,1000
1779895240286,65.000,65.625,111.044,87,2900,1000
1779895240799,66.000,65.625,114.088,90,2900,1000
1779895241316,65.000,65.625,115.085,91,2900,1000
1779895241831,65.000,65.750,117.047,92,2900,1000
1779895242345,65.000,65.875,118.047,94,2900,1000
1779895242858,67.000,66.000,119.008,95,2900,1000
1779895243373,66.000,66.125,119.046,96,2900,1000
1779895243886,67.000,66.250,118.041,94,2900,1000
1779895244398,68.000,66.250,118.099,95,2900,1000
1779895244910,66.000,66.375,119.047,96,2900,1000
1779895245424,65.000,66.500,119.069,96,2900,1000
1779895245937,66.000,66.500,118.094,95,2900,1000
1779895246451,65.000,66.625,118.099,95,2900,1000
1779895246966,68.000,66.750,119.045,96,2900,1000
1779895247479,67.000,66.875,119.065,96,2900,1000
1779895247993,66.000,67.000,119.078,97,2900,1000
1779895248506,66.000,67.000,118.084,95,2900,1000
1779895249018,67.000,67.125,119.032,96,2900,1000
1779895249531,66.000,67.125,119.053,96,2900,1000
1779895250043,68.000,67.375,119.077,96,2900,1000
