date,status,source,run_group,run_id,repeat,system,backend,tool_route,build,model,quant,experts,experts_used,context_tokens,prompt_tokens_per_sequence,generation_tokens_per_sequence,concurrency,prompt_tps,aggregate_decode_tps,total_seconds,combined_tps,max_temp_c,avg_ppt_w,max_ppt_w,notes
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-rocm-critical-r3,3,Beelink GTR9 Pro,ROCm/HIP,lemonade-rocm-b1259,b1259 e77056f,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,16,796.920000,143.720000,24.530000,417.460000,84.0,91.401,141.093,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,8,771.528503,144.956299,12.373140,413.799561,80.0,92.762,141.094,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,9,775.469849,100.167717,17.442915,330.220032,80.0,92.762,141.094,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,12,774.072388,113.291077,21.495239,357.288422,80.0,92.762,141.094,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r1,1,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,16,775.971252,126.630920,26.730076,383.089081,80.0,92.762,141.094,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,8,771.240417,144.610916,12.391994,413.169983,82.0,93.099,142.043,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,9,775.061584,100.269608,17.434359,330.382111,82.0,93.099,142.043,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,12,773.733948,113.303093,21.497272,357.254639,82.0,93.099,142.043,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r2,2,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,16,775.093872,126.713158,26.731531,383.068207,82.0,93.099,142.043,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r3,3,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,8,771.586060,145.072510,12.367085,414.002197,81.0,93.004,142.068,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r3,3,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,9,775.488159,100.021507,17.459587,329.904724,81.0,93.004,142.068,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r3,3,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,12,774.454102,113.189713,21.503468,357.151703,81.0,93.004,142.068,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
2026-07-13,measured-local,data/raw/2026-07-13/llamacpp-b9979-amd-density-gate/repeats80,repeats80,80b-stock-critical-r3,3,Beelink GTR9 Pro,Vulkan/RADV,vulkan-b9979-stock,b9979 4114ba18 + opt-in patch,Qwen3-Next 80B-A3B,UD-Q4_K_XL,512,10,65536,512,128,16,775.568787,126.486732,26.753992,382.746613,81.0,93.004,142.068,"PPT is amdgpu sysfs APU/GPU telemetry, not wall power; each controlled run cooled below 50 C before high-DPM measurement"
