date,status,system,telemetry_source,workload,backend,tool,build,model,quant,prompt_tokens,generated_tokens,repeats,pp_tps,tg_tps,run_window_seconds,samples,mean_w,median_w,min_w,max_w,ppt_tokens_per_joule,ppt_joules_per_token,raw_csv,power_csv,notes
2026-05-16,measured-local-ppt,Beelink GTR9 Pro Ryzen AI MAX+ 395 128GB,amdgpu PPT hwmon,paused-services idle baseline,n/a,n/a,n/a,n/a,n/a,,,,,,,60,68.102,68.032,67.046,73.016,,,,data/raw/2026-05-16/beelink-power-telemetry/idle-paused-services-amdgpu-power.csv,"PPT telemetry only, not wall power; GPU high-performance state remained active."
2026-05-16,measured-local-ppt,Beelink GTR9 Pro Ryzen AI MAX+ 395 128GB,amdgpu PPT hwmon,Qwen3-Coder r20 llama-bench with power sampler,Vulkan/RADV,llama.cpp,1348f67c5 b9172,Qwen3-Coder 30B-A3B Instruct,UD-Q4_K_XL,512,128,20,1389.041,92.845,45,89,111.424,119.099,48.022,152.000,0.833,1.200,data/raw/2026-05-16/beelink-power-telemetry/qwen3-coder-30b-vulkan-r20.csv,data/raw/2026-05-16/beelink-power-telemetry/qwen3-coder-30b-vulkan-r20-amdgpu-power.csv,"Run-window PPT average, not wall power; this b9172 power run is not the 96-97 t/s headline row."
2026-05-16,measured-local-ppt,Beelink GTR9 Pro Ryzen AI MAX+ 395 128GB,amdgpu PPT hwmon,Qwen3.6 Q4_K_M r20 llama-bench with power sampler,Vulkan/RADV,llama.cpp,1348f67c5 b9172,Qwen3.6 35B-A3B,Q4_K_M,512,128,20,1113.991,74.860,55,110,112.655,119.096,48.005,129.099,0.665,1.505,data/raw/2026-05-16/beelink-power-telemetry/qwen36-q4km-vulkan-r20.csv,data/raw/2026-05-16/beelink-power-telemetry/qwen36-q4km-vulkan-r20-amdgpu-power.csv,"Run-window PPT average, not wall power; useful for same-machine relative comparison only."
