date,contributor,source,status,system,box,role,phase1_pmqos0_w,phase1_sd_w,phase2_pmqos100_w,phase2_sd_w,phase3_pmqos0_w,phase3_sd_w,delta_vs_avg_baseline_w,notes
2026-05-10,Fail-Safe,https://github.com/hogeheer499-commits/strix-halo-guide/issues/13#issuecomment-4414140002,community-reported,Corsair AI Workstation 300,ai-1,control untouched,33.94,0.62,34.03,0.19,34.30,0.00,-0.09,Control box left at pm_qos=0 throughout; near-zero delta confirms plug drift was not the cause of toggled-box increases.
2026-05-10,Fail-Safe,https://github.com/hogeheer499-commits/strix-halo-guide/issues/13#issuecomment-4414140002,community-reported,Corsair AI Workstation 300,ai-2,toggled,29.29,2.47,30.50,0.29,28.50,0.74,1.60,Measured about 1.6W idle increase from pm_qos=100; much lower than the original 5-15W worst-case estimate.
2026-05-10,Fail-Safe,https://github.com/hogeheer499-commits/strix-halo-guide/issues/13#issuecomment-4414140002,community-reported,Corsair AI Workstation 300,ai-3,toggled,33.04,0.42,34.10,0.00,32.43,0.32,1.36,Measured about 1.4W idle increase from pm_qos=100; much lower than the original 5-15W worst-case estimate.
