epoch_ms,gpu_temp_c,cpu_tctl_c,gpu_ppt_w,gpu_busy_percent,sclk_active_mhz,mclk_active_mhz
1784934398297,50.000,61.625,33.088,0,2900,1000
1784934398805,50.000,69.500,41.095,0,2900,1000
1784934399312,50.000,71.125,43.080,0,2900,1000
1784934399820,50.000,69.625,45.091,1,2900,1000
1784934400328,50.000,68.375,46.014,5,2900,1000
1784934400838,51.000,67.000,44.056,5,2900,1000
1784934401347,51.000,65.875,42.088,5,2900,1000
1784934401853,50.000,64.500,41.053,5,2900,1000
1784934402362,50.000,62.500,39.011,5,2900,1000
1784934402869,50.000,61.000,38.020,5,2900,1000
1784934403378,51.000,59.750,37.052,6,2900,1000
1784934403886,50.000,59.000,36.091,6,2900,1000
1784934404396,50.000,58.500,36.043,5,2900,1000
1784934404904,50.000,57.750,36.038,5,2900,1000
1784934405413,52.000,58.375,43.024,16,2900,1000
1784934405920,52.000,59.000,49.057,25,2900,1000
1784934406427,52.000,59.500,53.032,31,2900,1000
1784934406938,50.000,59.875,49.068,22,2900,1000
1784934407447,58.000,60.250,49.064,19,2900,1000
1784934407960,59.000,60.250,77.005,49,2900,1000
1784934408472,60.000,60.250,94.027,67,2900,1000
1784934408982,62.000,60.625,104.054,79,2900,1000
1784934409494,63.000,61.250,110.074,86,2900,1000
1784934410005,62.000,61.875,114.047,91,2900,1000
1784934410515,62.000,62.375,116.063,93,2900,1000
1784934411027,63.000,62.750,117.099,95,2900,1000
1784934411537,63.000,63.000,118.079,96,2900,1000
1784934412047,62.000,63.125,117.073,94,2900,1000
1784934412558,65.000,63.375,118.067,95,2900,1000
1784934413069,63.000,63.500,119.016,96,2900,1000
1784934413581,63.000,63.625,119.050,97,2900,1000
1784934414089,63.000,63.750,119.071,97,2900,1000
1784934414598,64.000,63.875,119.079,97,2900,1000
1784934415110,63.000,64.000,119.086,97,2900,1000
1784934415623,63.000,64.000,120.001,97,2900,1000
1784934416135,63.000,64.000,119.092,96,2900,1000
1784934416647,64.000,64.000,118.074,94,2900,1000
1784934417160,64.000,64.125,119.021,95,2900,1000
1784934417672,65.000,64.375,119.053,96,2900,1000
1784934418182,64.000,64.500,119.070,97,2900,1000
1784934418693,63.000,64.625,119.082,97,2900,1000
1784934419203,64.000,64.750,119.094,97,2900,1000
1784934419714,65.000,64.875,119.093,98,2900,1000
1784934420224,65.000,65.000,119.093,98,2900,1000
1784934420733,64.000,65.125,119.097,98,2900,1000
1784934421244,65.000,65.250,120.007,98,2900,1000
1784934421754,65.000,65.375,120.005,98,2900,1000
1784934422264,65.000,65.375,118.071,95,2900,1000
1784934422773,65.000,65.375,119.026,96,2900,1000
1784934423285,65.000,65.500,119.059,97,2900,1000
1784934423795,65.000,65.625,119.072,97,2900,1000
1784934424307,65.000,65.625,119.085,97,2900,1000
1784934424817,66.000,65.750,119.088,97,2900,1000
1784934425328,65.000,65.750,119.094,97,2900,1000
1784934425841,66.000,65.625,120.003,97,2900,1000
1784934426351,66.000,65.625,120.007,97,2900,1000
1784934426862,65.000,65.625,119.098,97,2900,1000
1784934427372,66.000,65.750,120.002,97,2900,1000
1784934427884,65.000,65.875,118.093,95,2900,1000
1784934428394,65.000,66.000,119.037,96,2900,1000
1784934428905,66.000,65.875,119.075,96,2900,1000
1784934429419,64.000,66.000,119.077,95,2900,1000
1784934429933,66.000,66.000,119.089,95,2900,1000
1784934430446,66.000,66.125,119.089,96,2900,1000
1784934430954,67.000,66.000,119.096,96,2900,1000
1784934431466,66.000,66.125,120.003,96,2900,1000
1784934431978,65.000,66.125,119.094,95,2900,1000
1784934432491,65.000,66.375,119.091,96,2900,1000
1784934433002,66.000,66.375,119.097,96,2900,1000
1784934433514,66.000,66.625,119.018,94,2900,1000
1784934434025,65.000,66.500,119.055,95,2900,1000
1784934434535,66.000,66.625,119.077,95,2900,1000
1784934435044,67.000,66.625,119.079,96,2900,1000
1784934435553,65.000,66.875,119.092,96,2900,1000
1784934436064,66.000,66.875,119.089,96,2900,1000
1784934436576,66.000,66.875,119.093,96,2900,1000
1784934437086,66.000,67.125,120.003,96,2900,1000
1784934437597,67.000,67.125,120.002,96,2900,1000
1784934438108,57.000,67.500,115.072,90,2900,1000
