prompt_id,wall_s,predicted_n,predicted_per_second,prompt_n,prompt_per_second,content_chars
code_python,4.493747,512,116.115308,12,165.752725,1603
code_cpp,4.572793,512,115.031390,18,172.519552,1953
explain_concept,5.633688,512,92.992557,20,181.804960,2096
summarize,5.451499,512,96.308742,28,237.091229,2181
qa_factual,5.560553,512,94.398587,31,259.511950,1896
stepwise_math,4.921053,512,108.118221,40,238.350614,1334
